Time    Temperature   Moisture
12	9	59.9154433830785
12	10	59.932110558387
12	10	60.0571143732007
12	9	60.0237800225837
12	10	60.1487838373974
12	9	60.2112857448042
12	10	60.2279529201127
12	10	60.1571174250516
12	10	59.8571082694988
12	10	59.9946124657938
12	10	59.9612781151769
12	10	60.1112826929533
13	10	60.0821151361634
13	10	60.2446200954212
13	9	60.0237800225837
13	9	59.8279407127089
13	10	60.0196132287566
13	9	60.0237800225837
13	9	59.9737784966582
13	9	59.8279407127089
13	10	60.0612811670278
13	10	59.8362743003632
13	10	59.7696055991292
13	10	59.9071097954243
14	9	59.8571082694988
14	10	59.5904334645629
14	10	59.5654327016002
14	10	59.6821029287596
14	10	59.4779300312306
14	9	59.7862727744377
14	9	59.7154372793766
14	10	59.4154281238238
14	9	59.6362681966613
14	9	59.5862666707358
14	9	59.4612628559221
14	9	59.2612567522202
15	9	59.3945941546881
15	9	59.1362529374065
15	9	59.3320922472813
15	9	59.4529292682679
15	10	59.4445956806136
15	9	59.0529170608641
15	9	58.9862483596301
15	9	59.0112491225929
15	9	59.1112521744438
15	9	59.1570869065422
15	9	58.8570777509893
15	9	58.8737449262978
16	9	59.0695842361726
16	9	59.0279162979013
16	9	58.7695750806197
16	9	58.9695811843216
16	9	58.7904090497553
16	9	59.0362498855556
16	9	59.0570838546912
16	9	59.0987517929624
16	9	58.9320800398775
16	9	58.9195796583962
16	9	58.9195796583962
16	9	58.9195796583962
17	9	59.0029155349386
17	9	59.0237495040742
17	9	58.9570808028403
17	9	58.9570808028403
17	9	58.9404136275318
17	9	59.0112491225929
17	9	58.7529079053112
17	9	58.7987426374096
17	9	58.8862453077792
17	9	59.0529170608641
17	9	59.0529170608641
17	9	59.0695842361726
18	9	59.0404166793827
18	9	58.8362437818537
18	9	58.8362437818537
18	9	58.6945727917315
18	9	59.0445834732098
18	9	59.01541591642
18	9	58.982081565803
18	8	58.777908668274
18	9	58.9612475966674
18	9	58.9445804213589
18	9	58.9654143904945
18	9	59.1487533188879
19	8	59.0987517929624
19	9	58.9195796583962
19	8	59.1237525559252
19	8	59.0737510299997
19	8	58.8987456892605
19	8	58.8862453077792
19	8	59.0862514114811
19	8	58.9737479781487
19	9	59.1362529374065
19	9	59.1362529374065
19	9	58.8195766065452
19	8	58.882078513952
20	8	59.1779208756778
20	8	59.1445865250608
20	8	58.7612414929655
20	8	59.1612537003693
20	8	58.8195766065452
20	8	59.1904212571591
20	8	58.9320800398775
20	8	59.1654204941964
20	8	59.0654174423455
20	8	59.0737510299997
20	9	58.8529109571622
20	8	59.1820876695049
21	8	59.1029185867896
21	8	58.9362468337046
21	9	59.0237495040742
21	9	59.1112521744438
21	9	58.8779117201249
21	9	59.0320830917285
21	8	58.9612475966674
21	9	59.0987517929624
21	8	58.8987456892605
21	9	58.8154098127181
21	9	58.8862453077792
21	9	58.915412864569
22	9	59.0237495040742
22	8	59.119585762098
22	9	58.8695781324707
22	9	58.9654143904945
22	8	59.0404166793827
22	9	59.0737510299997
22	8	59.0529170608641
22	8	58.8695781324707
22	9	58.9112460707419
22	8	59.2029216386405
22	8	59.1737540818507
22	9	59.2820907213558
23	9	58.8904121016063
23	9	59.0529170608641
23	8	58.982081565803
23	9	59.2904243090101
23	9	59.2112552262948
23	9	59.0820846176539
23	9	58.8445773695079
23	9	58.8404105756808
23	9	59.1279193497523
23	9	58.8779117201249
23	9	59.0195827102471
23	9	58.8070762250638
24	9	58.8154098127181
24	9	59.1404197312337
24	9	59.1404197312337
24	8	59.1320861435794
24	8	59.0195827102471
24	9	58.882078513952
24	9	59.1654204941964
24	8	59.186254463332
24	9	58.9945819472844
24	8	58.9070792769148
24	9	58.9070792769148
24	9	59.0904182053082
1	9	58.9320800398775
1	9	58.8195766065452
1	9	58.9362468337046
1	9	58.9779147719759
1	9	59.1362529374065
1	9	58.8737449262978
1	9	59.0112491225929
1	9	58.777908668274
1	9	59.0237495040742
1	9	58.8362437818537
1	9	59.0904182053082
1	9	59.048750267037
2	9	59.1404197312337
2	9	58.7695750806197
2	9	58.9987487411115
2	9	58.9904151534572
2	9	58.7195735546943
2	9	58.9404136275318
2	9	58.8529109571622
2	9	59.0820846176539
2	9	59.1154189682709
2	9	59.0820846176539
2	9	59.048750267037
2	9	58.777908668274
3	9	58.9529140090131
3	9	59.0779178238268
3	9	59.2362559892575
3	9	58.9987487411115
3	9	59.0570838546912
3	9	58.8695781324707
3	9	59.1070853806167
3	9	58.8195766065452
3	9	59.0445834732098
3	9	58.8904121016063
3	9	59.1945880509863
3	9	59.0029155349386
4	9	59.1904212571591
4	9	59.0737510299997
4	9	59.2362559892575
4	9	58.9529140090131
4	9	58.8779117201249
4	9	59.1154189682709
4	9	59.1154189682709
4	9	58.9279132460504
4	9	58.9112460707419
4	9	58.7529079053112
4	9	58.8945788954334
4	9	59.0195827102471
5	9	58.8654113386435
5	9	58.8154098127181
5	8	59.1154189682709
5	8	59.0820846176539
5	8	58.9945819472844
5	9	59.0654174423455
5	9	58.9779147719759
5	8	59.0612506485183
5	9	58.9987487411115
5	8	59.0070823287657
5	9	58.7695750806197
5	9	59.01541591642
6	8	59.0945849991353
6	8	59.0820846176539
6	8	59.0404166793827
6	8	58.9445804213589
6	8	58.9612475966674
6	8	59.0112491225929
6	8	58.9695811843216
6	8	58.8237434003723
6	8	59.0820846176539
6	8	58.882078513952
6	8	58.7737418744469
6	8	58.8862453077792
7	8	59.1404197312337
7	8	59.0737510299997
7	8	59.1820876695049
7	8	58.7695750806197
7	8	59.0320830917285
7	8	58.9529140090131
7	8	59.048750267037
7	8	59.2570899583931
7	8	59.1945880509863
7	8	59.2237556077761
7	8	59.252923164566
7	8	59.0654174423455
8	8	59.1404197312337
8	8	59.2279224016032
8	8	59.5404319386375
8	8	59.6237678151799
8	8	59.5112643818476
8	8	59.7196040732037
8	8	59.694603310241
8	8	59.4404288867865
8	8	59.8237739188818
8	8	59.5487655262917
8	8	59.4362620929594
8	8	59.661268959624
9	8	59.8779422386344
9	8	59.6487685781426
9	8	59.9737784966582
9	8	59.8237739188818
9	8	59.7529384238207
9	9	59.9404441460412
9	9	59.8321075065361
9	8	60.0029460534481
9	8	59.6487685781426
9	9	59.5695994954273
9	9	59.8529414756717
9	9	59.5195979695018
10	9	59.965444909004
10	9	59.8404410941903
10	9	59.965444909004
10	9	60.0154464349295
10	9	59.7737723929563
10	9	59.5445987324646
10	9	59.6529353719698
10	9	59.9279437645599
10	9	60.1612842188788
10	9	59.9821120843125
10	9	59.9237769707328
10	9	59.9196101769056
11	9	59.9362773522141
11	9	60.0279468164108
11	9	59.9696117028311
11	9	59.6404349904884
11	9	59.6987701040681
11	10	59.7321044546851
11	9	59.8279407127089
11	10	59.7529384238207
11	9	59.7654388053021
11	9	59.7071036917224
11	9	59.6404349904884
11	9	59.5362651448103
